Asturias;III.14. Química orgánica precisa;11.0;17.0;16.0;14.0;14.0;13.0;12.0;13.0;12.0;7.0
Asturias;III.15. Biotecnología;26.0;30.0;31.0;33.0;34.0;30.0;31.0;31.0;30.0;27.0
Asturias;III.16. Productos Farmacéuticos;5.0;8.0;7.0;10.0;9.0;8.0;8.0;7.0;6.0;4.0
Asturias;III.17. Química macromolecular, polímeros;3.0;4.0;4.0;4.0;4.0;4.0;3.0;2.0;2.0;2.0
Asturias;III.18. Química alimenticia;9.0;15.0;15.0;16.0;19.0;19.0;21.0;22.0;23.0;15.0
Asturias;III.19. Química de las materias primas;3.0;3.0;4.0;5.0;6.0;6.0;7.0;5.0;4.0;3.0
Asturias;III.20. Materiales, metalurgia;16.0;18.0;19.0;18.0;20.0;22.0;17.0;17.0;15.0;14.0
Asturias;III.21. Tecnología de superficie, revestimiento;6.0;6.0;6.0;8.0;7.0;3.0;4.0;4.0;4.0;4.0
Asturias;III.22. Microestructuras y nano-tecnología;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Asturias;III.23. Ingeniería química;6.0;9.0;10.0;11.0;10.0;13.0;11.0;11.0;11.0;10.0
Asturias;III.24. Tecnología ambiental;10.0;15.0;16.0;17.0;17.0;14.0;13.0;13.0;17.0;17.0
Asturias;IV.25. Manipulación;23.0;43.0;45.0;57.0;64.0;63.0;67.0;69.0;67.0;52.0
Asturias;IV.26. Herramientas;8.0;11.0;14.0;13.0;14.0;13.0;13.0;13.0;13.0;6.0
Asturias;IV.27. Motores, bombas, turbinas;5.0;5.0;8.0;12.0;18.0;16.0;16.0;16.0;15.0;14.0
Asturias;IV.28. Máquinas del textil y del papel;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;1.0;nan
Asturias;IV.29. Otras máquinas especiales;8.0;13.0;13.0;12.0;14.0;16.0;14.0;18.0;18.0;15.0
Asturias;IV.30. Procesos térmicos y aparatos;5.0;19.0;19.0;21.0;15.0;17.0;20.0;18.0;19.0;16.0
Asturias;IV.31. Elementos mecánicos;3.0;6.0;7.0;8.0;6.0;7.0;6.0;7.0;7.0;8.0
Asturias;IV.32. Transporte;19.0;29.0;29.0;34.0;31.0;32.0;33.0;34.0;33.0;24.0
Asturias;V.33. Mobiliario, juegos;9.0;12.0;14.0;10.0;13.0;17.0;17.0;17.0;16.0;10.0
Asturias;V.34. Otros bienes de consumo;6.0;9.0;8.0;10.0;10.0;11.0;10.0;10.0;10.0;6.0
Asturias;V.35. Ingeniería civil;42.0;61.0;60.0;68.0;69.0;76.0;76.0;78.0;80.0;58.0
Badajoz;0.0. Sin clasificar;6.0;2.0;2.0;1.0;nan;nan;nan;nan;nan;nan
Badajoz;I.1. Maquinaria eléctrica, aparato, energía;nan;3.0;2.0;1.0;1.0;3.0;3.0;3.0;3.0;3.0
Badajoz;I.2. Tecnología audio-visual;nan;nan;nan;nan;3.0;3.0;3.0;3.0;1.0;1.0
Badajoz;I.3. Telecomunicaciones;2.0;2.0;2.0;2.0;2.0;2.0;3.0;2.0;2.0;1.0
Badajoz;I.4. Comunicación Digital;nan;nan;1.0;1.0;nan;nan;nan;nan;1.0;nan
Badajoz;I.5. Procesos básicos de la comunicación;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Badajoz;I.6. Tecnología Informática;nan;nan;nan;nan;nan;1.0;1.0;3.0;2.0;2.0
Badajoz;I.7. Métodos de Tecnologías de la Información para Gestión;nan;nan;1.0;2.0;1.0;1.0;1.0;1.0;2.0;2.0
Badajoz;I.8. Semiconductores;nan;nan;nan;nan;nan;nan;nan;1.0;nan;nan
Badajoz;II.9. Óptica;1.0;nan;1.0;1.0;1.0;1.0;2.0;3.0;3.0;2.0
Badajoz;II.10. Medida;1.0;4.0;4.0;4.0;5.0;5.0;9.0;8.0;9.0;9.0
Badajoz;II.11. Análisis de materiales biológicos;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;3.0;3.0
Badajoz;II.12. Control;nan;3.0;4.0;4.0;4.0;5.0;6.0;7.0;7.0;7.0
Badajoz;II.13. Tecnología médica;4.0;11.0;13.0;11.0;14.0;15.0;15.0;15.0;16.0;11.0
Badajoz;III.14. Química orgánica precisa;nan;3.0;4.0;2.0;2.0;4.0;5.0;7.0;6.0;6.0
Badajoz;III.15. Biotecnología;5.0;8.0;8.0;9.0;12.0;13.0;12.0;12.0;11.0;11.0
Badajoz;III.16. Productos Farmacéuticos;5.0;8.0;8.0;10.0;7.0;7.0;13.0;10.0;10.0;8.0
Badajoz;III.17. Química macromolecular, polímeros;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Badajoz;III.18. Química alimenticia;7.0;8.0;11.0;13.0;15.0;15.0;22.0;25.0;25.0;21.0
Badajoz;III.19. Química de las materias primas;nan;1.0;1.0;3.0;6.0;7.0;8.0;7.0;7.0;6.0
Badajoz;III.20. Materiales, metalurgia;1.0;3.0;3.0;5.0;4.0;5.0;5.0;5.0;5.0;5.0
Badajoz;III.21. Tecnología de superficie, revestimiento;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
